study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes,U_depth_cm,L_depth_cm,OC mass,N mass
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.6191,150.014094,0.2,0.5,0.1466333,0.0158293,,1.575356717,,,,0.230999754,0.024936794
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-S3,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.621031,150.013702,0.2,0.5,0.1205788,0.0111267,,1.438008429,,,,0.173393331,0.016000288
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.622331,150.012487,0.2,0.5,0.7494908,0.0511979,,0.75800155,,,,0.568115188,0.038808088
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.623864,150.012852,0.2,0.5,1.2054754,0.0848124,,1.202997897,,,,1.450184371,0.102029139
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-R1,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.619529,150.015049,0.2,0.5,0.2781242,0.01768,,1.479344859,,,,0.411441606,0.026154817
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.618931,150.013648,0.2,0.5,0.157073,0.0135524,,1.481846171,,,,0.232758024,0.020082572
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.62185,150.011766,0.2,0.5,1.5774257,0.0750586,,1.24499683,,,,1.963889996,0.093447719
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-M,WAP-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.625145,150.013351,0.2,0.5,0.3576385,0.0101713,,1.518721122,,,,0.543153144,0.015447368
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.588995,150.016316,0.2,0.5,0.9221309,0.0364671,,1.501880855,,,,1.384930745,0.054769239
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.588943,150.012815,0.2,0.5,0.9931762,0.0260483,,1.135160242,,,,1.127414136,0.029568995
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.588911,150.012526,0.2,0.5,0.9853919,0.0235779,,1.46219942,,,,1.440839465,0.034475592
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-36.588869,150.012133,0.2,0.5,0.7699741,0.0256336,,1.426249594,,,,1.098175247,0.036559912
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.588888,150.01572,0.2,0.5,1.4812283,0.0430486,,1.00484587,,,,1.48840614,0.043257208
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.588646,150.012077,0.2,0.5,0.731843,0.0193682,,1.247047512,,,,0.912642992,0.024153066
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.588958,150.013557,0.2,0.5,0.7574918,0.0252724,,1.677223357,,,,1.270482939,0.04238746
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAP-F,WAP-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-36.58865,150.012109,0.2,0.5,0.7982814,0.024494,,1.435163403,,,,1.14566425,0.035152892
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.433247,153.357211,0.5,1,0.0361965,0.0058719,,1.634176161,,,,0.059151457,0.009595719
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.433082,153.357022,0.5,1,0.1189734,0.0207989,,1.416437997,,,,0.168518444,0.029460352
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.432776,153.355344,0.5,1,0.0711743,0.0045028,,1.781384303,,,,0.126788781,0.008021217
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.432585,153.355133,0.5,1,0.0263261,0.0034764,,1.701267058,,,,0.044787727,0.005914285
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-R1,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.430523,153.354053,0.5,1,0.1575973,0.0080491,,1.423728954,,,,0.224375839,0.011459737
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.430525,153.354074,0.5,1,0.0733596,0.0065188,,1.568628034,,,,0.115073925,0.010225572
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.43065,153.354144,0.5,1,0.0595438,0.0069341,,1.511504002,,,,0.090000692,0.01048092
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-M,CLA-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.43068,153.354197,0.5,1,0.0384337,0.0048726,,1.499181113,,,,0.057619077,0.00730491
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.378531,153.351907,0.5,1,0.1215558,0.006731,,1.52156822,,,,0.184955442,0.010241676
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.378577,153.351646,0.5,1,0.0851438,0.0042689,,1.520068767,,,,0.129424431,0.006489022
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.378704,153.35155,0.5,1,0.1796967,0.0096498,,1.580336376,,,,0.283981232,0.01524993
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-29.378677,153.351427,0.5,1,0.6297078,0.0492221,,1.561875807,,,,0.983525378,0.076878807
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.379282,153.351802,0.5,1,0.4348859,0.0164208,,1.344496465,,,,0.584702555,0.022077708
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.379417,153.351839,0.5,1,0.2092526,0.0099126,,1.701744962,,,,0.356094558,0.016868717
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.378973,153.352044,0.5,1,0.5323662,0.021246,,1.655051183,,,,0.881093309,0.035163217
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CLA-F,CLA-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-29.37877,153.352024,0.5,1,1.2180722,0.0528098,,1.062751818,,,,1.294508445,0.056123711
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.881341,153.021083,0.5,1,1.0517381,0.0482366,,1.049086669,,,,1.10336442,0.050604374
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S3,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.881221,153.020945,0.5,1,0.8982169,0.0494971,,1.128219219,,,,1.013385569,0.055843579
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.881028,153.020623,0.5,1,1.7392559,0.0891131,,0.954488871,,,,1.660100401,0.085057462
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.88072,153.020661,0.5,1,1.4279067,0.0670366,,1.160498668,,,,1.657083824,0.077795885
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.88188,153.020618,0.5,1,1.2547833,0.0639143,,1.636857985,,,,2.053902064,0.104618632
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.881356,153.020585,0.5,1,1.3277167,0.0695519,,1.228359762,,,,1.63091377,0.085434755
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.880897,153.020322,0.5,1,1.234801,0.0663627,,1.207494501,,,,1.491015417,0.080132595
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-M,MAC-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.880387,153.019917,0.5,1,1.8327135,0.104286,,1.112413605,,,,2.038735431,0.116009165
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.895303,152.998782,0.5,1,1.8223695,0.0874969,,0.778839686,,,,1.419333689,0.068146058
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.894471,152.99864,0.5,1,1.0791956,0.0649823,,0.729120109,,,,0.786863213,0.047379902
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.8945,152.999039,0.5,1,1.2990024,0.0696335,,0.728479766,,,,0.946296964,0.050726596
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-30.894151,152.999446,0.5,1,1.0233043,0.0579753,,0.475241985,,,,0.486317167,0.027552297
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.895831,152.99888,0.5,1,2.1022859,0.0994919,,0.703547401,,,,1.47905778,0.069997268
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.894598,152.998704,0.5,1,0.8626914,0.049467,,1.20563046,,,,1.040087029,0.059638922
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.894752,152.999114,0.5,1,0.6382232,0.0376783,,1.147041374,,,,0.732068416,0.043218569
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,MAC-F,MAC-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-30.894039,152.999826,0.5,1,1.0871405,0.0663713,,0.892479789,,,,0.970250924,0.059235044
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.548156,152.850292,0.5,1,0.2583271,0.0162082,,1.686600537,,,,0.435694625,0.027336759
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.548157,152.850128,0.5,1,0.3756568,0.0222958,,1.786131562,,,,0.670972467,0.039823232
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.548849,152.849641,0.5,1,0.2241861,0.016153,,1.629815684,,,,0.365382022,0.026326413
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.549316,152.850247,0.5,1,0.092,0.0065598,,1.718911483,,,,0.158139856,0.011275716
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.548288,152.850027,0.5,1,0.3390751,0.0142069,,1.727315371,,,,0.585689632,0.024539797
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.548317,152.849789,0.5,1,0.2279587,0.0140384,,1.720957327,,,,0.392307195,0.024159487
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.548791,152.849655,0.5,1,0.1654827,0.0084661,,1.65279682,,,,0.27350928,0.013992743
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-M,CAT-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.549326,152.850143,0.5,1,0.161857,0.009784,,1.798091425,,,,0.291033684,0.017592527
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.550647,152.844706,0.5,1,3.1423285,0.1774725,,0.622942848,,,,1.957491064,0.110555225
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S2,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.550666,152.844532,0.5,1,22.4040391,0.9279967,,0.207885393,,,,4.657472483,0.192916959
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.550844,152.844299,0.5,1,4.9433651,0.3209107,,0.602284965,,,,2.977314475,0.19327969
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-31.551297,152.84392,0.5,1,1.2319917,0.0446308,,1.619805673,,,,1.995587144,0.072293223
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.550832,152.84476,0.5,1,0.1823252,0.0114039,,1.341825675,,,,0.244648635,0.015302046
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.550746,152.844469,0.5,1,24.2949207,1.3161574,,0.170839798,,,,4.150539353,0.224852065
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R4,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.551298,152.844047,0.5,1,0.3155297,0.0212902,,1.525921783,,,,0.481473643,0.03248718
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,CAT-F,CAT-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-31.551587,152.844076,0.5,1,0.6925198,0.0182374,,1.008805125,,,,0.698617523,0.018397983
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.200462,152.510398,0.5,1,0.2172999,0.0399195,,1.483049663,,,,0.322266543,0.059202601
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.200746,152.510629,0.5,1,0.4306288,0.0501498,,0.879460795,,,,0.378721147,0.044104783
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S3,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.200709,152.510441,0.5,1,0.4544719,0.0395057,,1.22609434,,,,0.557225424,0.048437715
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.201717,152.508678,0.5,1,0.7234376,0.0259767,,1.444831842,,,,1.04524568,0.037531963
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.200759,152.509541,0.5,1,0.1386988,0.0085941,,1.758629534,,,,0.243919806,0.015113838
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R3,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.200788,152.508975,0.5,1,0.1065742,0.0092438,,1.775631558,,,,0.189236513,0.016413583
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.200692,152.508678,0.5,1,0.1948743,0.0187392,,1.709552313,,,,0.33314781,0.032035643
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-M,WAL-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.201415,152.509036,0.5,1,0.1684758,0.0098025,,1.523587768,,,,0.256687668,0.014934969
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S1,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.335915,152.487129,0.5,1,3.4824151,0.205006,,0.457885938,,,,1.594548903,0.093869365
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S3,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.335387,152.486775,0.5,1,4.9712025,0.3092729,,0.490317888,,,,2.437469513,0.151642035
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S4,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.332219,152.487558,0.5,1,5.0525723,0.3124439,,0.512584297,,,,2.58986922,0.160153837
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-S5,fluvial-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.331954,152.488078,0.5,1,7.5697224,0.3776697,,0.458320411,,,,3.469358278,0.173093732
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R1,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.335827,152.486963,0.5,1,2.9973695,0.2168993,,0.564087726,,,,1.690779344,0.122350233
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R2,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.33548,152.486681,0.5,1,4.9829803,0.3031534,,0.50424539,,,,2.512644842,0.152863704
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R3,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.335316,152.486606,0.5,1,4.2171405,0.2630367,,0.608385324,,,,2.565646388,0.160027668
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,WAL-F,WAL-F-R5,fluvial-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.331959,152.487744,0.5,1,5.8993656,0.4118159,,0.495405755,,,,2.92257967,0.204015967
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S1,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.667571,152.1475,0.5,1,0.8370125,0.0382197,,1.407203391,,,,1.177846828,0.053782891
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S2,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.668039,152.147029,0.5,1,0.7622069,0.0456275,,1.219232404,,,,0.929307351,0.055630527
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S4,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.669169,152.14336,0.5,1,0.8890568,0.0558267,,1.278180426,,,,1.136374999,0.071356595
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-S5,marine-influenced location; herbaceous dominated,Salt marsh,saltmarsh,2014,-32.668718,152.143499,0.5,1,1.5972715,0.0763258,,1.181693664,,,,1.88748561,0.090193714
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R1,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.669149,152.14759,0.5,1,1.5713108,0.0695368,,1.123513953,,,,1.765389608,0.078125565
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R2,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.668892,152.146572,0.5,1,1.233941,0.0515866,,1.292566807,,,,1.594951179,0.066679127
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R4,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.668926,152.144505,0.5,1,1.5372038,0.0604691,,1.252112265,,,,1.924751731,0.075714102
Kelleway_et_al_2016b,https://doi.org/10.1007/s10021-016-9972-3,POR-M,POR-M-R5,marine-influenced location; rush dominated,Salt marsh,saltmarsh,2014,-32.669082,152.1439,0.5,1,0.7480804,0.0358185,,1.32985058,,,,0.994835154,0.047633253
