"study_id","site_id","core_id","core_year","core_month","core_day","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation_notes","salinity_class","vegetation_class","vegetation_method","inundation_class","core_length_flag","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","total_pb210_activity","total_pb210_activity_sd","ra226_activity","ra226_activity_sd","excess_pb210_activity","excess_pb210_activity_sd","delta_c13","core_diameter","decompressed_depth_max","wet_weight","dry_weight","accumulated_mass","mid_section_accumulated_mass","cn_ratio","delta_n15","k40_activity","k40_activity_sd","fraction_organic_carbon","fraction_estimated_organic_carbon","fraction_inorganic_carbon","fraction_nitrogen","fraction_h2o","Habitat_type"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",48,49,"WP1049",0.611546492696051,0.381814544363308,NA,NA,NA,NA,NA,NA,NA,6.2,62.0654,38.31302,18.46302,11.0642654937423,10.7584922473943,NA,NA,NA,NA,NA,0.176870861258377,0.0150485436893222,NA,0.51810063524097,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",49,50,"WP1050",0.5850482711615,0.381188630490957,22.7601527853369,1.18267236783352,NA,NA,NA,NA,-26.7599702942644,6.2,63.3376,36.90302,17.66302,11.6493137649038,11.356789629323,16.9221339231951,0.77777704921033,NA,NA,0.171665277923814,0.171665277923814,0.0167028561884082,0.0118351597077994,0.521366543984747,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",50,51,"WP1051",0.619164731387234,0.372963497628377,NA,NA,NA,NA,NA,NA,NA,6.2,64.6098,39.85302,18.69302,12.268478496291,11.9588961305974,NA,NA,NA,NA,NA,0.172330274283357,0.0180891300772899,NA,0.530950979373709,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",51,52,"WP1052",0.55689391078104,0.401483836777954,NA,NA,NA,NA,NA,NA,NA,6.2,65.882,38.80302,16.81302,12.8253724070721,12.5469254516815,NA,NA,NA,NA,NA,0.18696120826709,0.0182397733309741,NA,0.566708467536805,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",52,53,"WP1053",0.520790083940215,0.436992512917854,NA,NA,NA,NA,NA,NA,NA,6.2,67.1542,37.60302,15.72302,13.3461624910123,13.0857674490422,NA,NA,NA,NA,NA,0.205177159126859,0.017231691327962,NA,0.581868158461741,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",53,54,"WP1054",0.492304495790573,0.414842337818839,NA,NA,NA,NA,NA,NA,NA,6.2,68.4264,34.35302,14.86302,13.8384669868028,13.5923147389076,NA,NA,NA,NA,NA,0.193814119301064,0.0178479492019901,NA,0.567344588627143,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",54,55,"WP1055",0.518802717325124,0.409726324079544,NA,NA,NA,NA,NA,NA,-26.8597665519311,6.2,69.6986,36.73302,15.66302,14.357269704128,14.0978683454654,17.9770534467732,-0.0599497335218795,NA,NA,0.190753291665316,0.190753291665316,0.0181787858572375,0.0123794206654492,0.573598359187456,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",55,56,"WP1056",0.551263038704948,0.368240169817042,NA,NA,NA,NA,NA,NA,NA,6.2,70.9708,38.06302,16.64302,14.9085327428329,14.6329012234804,NA,NA,NA,NA,NA,0.169907207116143,0.0209600000000006,NA,0.562750932532416,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",56,57,"WP1057",0.59034791546841,0.347784507491233,NA,NA,NA,NA,NA,NA,NA,6.2,72.243,40.64302,17.82302,15.4988806583013,15.2037067005671,NA,NA,NA,NA,NA,0.159413452343002,0.0203649397197784,NA,0.561474024322011,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",57,58,"WP1058",0.574780210316862,0.369949084606218,NA,NA,NA,NA,NA,NA,NA,6.2,73.5152,40.35302,17.35302,16.0736608686182,15.7862707634598,NA,NA,NA,NA,NA,0.17078388040299,0.0192572214580449,NA,0.569969732129095,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",58,59,"WP1059",0.530064461477307,0.359722372844594,NA,NA,NA,NA,NA,NA,NA,6.2,74.7874,38.36302,16.00302,16.6037253300955,16.3386930993568,NA,NA,NA,NA,NA,0.165537577269277,0.0277777777777772,NA,0.582852966215903,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",59,60,"WP1060",0.535695333553399,0.387934326078657,NA,NA,NA,NA,NA,NA,-26.7986467615856,6.2,76.0596,38.57302,16.17302,17.1394206636489,16.8715729968722,16.2403299778746,-0.348715271735587,NA,NA,0.170658641312308,0.170658641312308,0.0262008733624443,0.0122597107613542,0.580716780796526,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",60,61,"WP1061",0.474086968485569,0.42103408790628,NA,NA,NA,NA,NA,NA,NA,6.2,77.3318,34.89302,14.31302,17.6135076321345,17.3764641478917,NA,NA,NA,NA,NA,0.196990487095922,0.0276890308839174,NA,0.589802774308443,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",61,62,"WP1062",0.594322648698593,0.445588398095871,NA,NA,NA,NA,NA,NA,NA,6.2,78.604,42.91302,17.94302,18.2078302808331,17.9106689564838,NA,NA,NA,NA,NA,0.209586848223182,0.0199680511182109,NA,0.581874685118875,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",62,63,"WP1063",0.504228695481121,0.472342924251322,NA,NA,NA,NA,NA,NA,NA,6.2,79.8762,37.37302,15.22302,18.7120589763142,18.4599446285736,NA,NA,NA,NA,NA,0.223311920140928,0.029601602492765,NA,0.592673538290457,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",63,64,"WP1064",0.394923531651099,0.527780279153535,NA,NA,NA,NA,NA,NA,NA,6.2,81.1484,30.34302,11.92302,19.1069825079653,18.9095207421397,NA,NA,NA,NA,NA,0.251751283205763,0.0213577421815422,NA,0.607058888666982,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",64,65,"WP1065",0.457856807795657,0.503984450923227,NA,NA,NA,NA,NA,NA,-26.9974774577733,6.2,82.4206,33.90302,13.82302,19.5648393157609,19.3359109118631,18.3598541365245,0.0169595581902424,NA,NA,0.231776492718389,0.231776492718389,0.0207680250783706,0.0147281076505677,0.59227762010582,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",65,66,"WP1066",0.508203428711303,0.467687249563342,NA,NA,NA,NA,NA,NA,NA,6.2,83.6928,37.10302,15.34302,20.0730427444722,19.8189410301166,NA,NA,NA,NA,NA,0.220923559025995,0.0214244354371715,NA,0.586475171023814,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",66,67,"WP1067",0.451894707950383,0.520661157024792,NA,NA,NA,NA,NA,NA,NA,6.2,84.965,34.82302,13.64302,20.5249374524226,20.2989900984474,NA,NA,NA,NA,NA,0.248099173553718,0.0242112986060174,NA,0.608218356707718,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",67,68,"WP1068",0.512509389710668,0.542487046632125,NA,NA,NA,NA,NA,NA,NA,6.2,86.2372,41.21302,15.47302,21.0374468421333,20.781192147278,NA,NA,NA,NA,NA,0.25929585492228,0.025292563231404,NA,0.624559908494937,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",68,69,"WP1069",0.406847731341647,0.547253922967189,NA,NA,NA,NA,NA,NA,NA,6.2,87.5094,34.03302,12.28302,21.4442945734749,21.2408707078041,NA,NA,NA,NA,NA,0.261741262482168,0.0342654588420666,NA,0.639085217826687,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",69,70,"WP1070",0.496610456789937,0.516890924706556,NA,NA,NA,NA,NA,NA,-27.0068646720136,6.2,88.7816,39.55302,14.99302,21.9409050302649,21.6925998018699,19.3352549449698,0.240295076755467,NA,NA,0.230861801128197,0.230861801128197,0.0260740740740719,0.0139299310378613,0.62093867927152,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",70,71,"WP1071",0.384986698575642,0.464978235061338,NA,NA,NA,NA,NA,NA,NA,6.2,90.0538,29.95302,11.62302,22.3258917288405,22.1333983795527,NA,NA,NA,NA,NA,0.219533834586466,0.0218195266272176,NA,0.611958326739674,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",71,72,"WP1072",0.472099601870478,0.444086133361075,NA,NA,NA,NA,NA,NA,NA,6.2,91.326,35.70302,14.25302,22.797991330711,22.5619415297758,NA,NA,NA,NA,NA,0.208816186414231,0.029378742514968,NA,0.600789513043995,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",72,73,"WP1073",0.494954317944028,0.411161335187762,NA,NA,NA,NA,NA,NA,NA,6.2,92.5982,36.39302,14.94302,23.292945648655,23.045468489683,NA,NA,NA,NA,NA,0.191925764951322,0.0242102155299644,NA,0.589398736351092,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",73,74,"WP1074",0.386974065190734,0.508149959250203,NA,NA,NA,NA,NA,NA,NA,6.2,93.8704,32.26302,11.68302,23.6799197138458,23.4864326812504,NA,NA,NA,NA,NA,0.241680929095354,0.0240265120132567,NA,0.637882008565844,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",74,75,"WP1075",0.367100399039821,0.64203643157403,NA,NA,NA,NA,NA,NA,-27.2140306920378,6.2,95.1426,34.00302,11.08302,24.0470201128856,23.8634699133657,22.1044203870493,-0.309200721301554,NA,NA,0.310236262873106,0.310236262873106,0.0378392484342379,0.016374204812778,0.674057774868232,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",75,76,"WP1076",0.416453336647921,0.54134829287165,NA,NA,NA,NA,NA,NA,NA,6.2,96.4148,35.63302,12.57302,24.4634734495335,24.2552467812095,NA,NA,NA,NA,NA,0.258711674243157,0.0238296077604409,NA,0.647152556813877,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",76,77,"WP1077",0.343251999658725,0.475283708405462,NA,NA,NA,NA,NA,NA,NA,6.2,97.687,29.19302,10.36302,24.8067254491922,24.6350994493629,NA,NA,NA,NA,NA,0.224820542412002,0.0219941348973606,NA,0.645017199316823,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W1",2019,9,10,38.107379,-121.647138,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",77,78,"WP1078",0.378030915422823,0.585707340787554,NA,NA,NA,NA,NA,NA,NA,6.2,98.9592,34.96302,11.41302,25.184756364615,24.9957409069036,NA,NA,NA,NA,NA,0.281467865824015,0.0295705233513268,NA,0.673568816423753,"mangrove"
