"study_id","site_id","transect_id","plot_id","core_id","year","month","day","latitude","longitude","position_method","section_n","max_depth","habitat","site_description","ecotype","protection_status","protection_notes","ecosystem_health","pH","salinity","ORP","inundation_notes","tree_count","dominant_species","plot_sediment_carbon","plot_sediment_carbon_1m","plot_biomass_carbon","total_ecosystem_carbon","total_ecosystem_carbon_1m","depth_min","depth_max","soil_organic_matter","soil_total_carbon","soil_inorganic_carbon","soil_organic_carbon","soil_nitrogen","dry_bulk_density","soil_carbon_density_total","soil_carbon_density_inorganic","soil_carbon_density_organic","carbon_stock_total","carbon_stock_inorganic","carbon_stock_organic","fraction_carbon","fraction_nitrogen","core_latitude","core_longitude","Habitat_type"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,0,5,61.2377,29.7432,0,29.7432,1.3764,0.1467,0.0436,0,0.0436,21.8201,0,21.8201,0.297432,0.013764,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,5,10,63.0444,30.6141,0,30.6141,1.2021,0.1645,0.0503,0,0.0503,25.1735,0,25.1735,0.306141,0.012021,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,10,15,54.8045,25.8237,0,25.8237,0.9128,0.127,0.0328,0,0.0328,16.3925,0,16.3925,0.258237,0.009128,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,15,20,59.4318,27.73,0,27.73,1.0025,0.1431,0.0397,0,0.0397,19.842,0,19.842,0.2773,0.010025,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,20,25,46.3955,21.5698,0,21.5698,0.841,0.1327,0.0286,0,0.0286,14.3134,0,14.3134,0.215698,0.00841,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,25,30,52.0886,23.8969,0,23.8969,0.7022,0.1659,0.0397,0,0.0397,19.8255,0,19.8255,0.238969,0.007022,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,30,35,35.9878,15.104,0,15.104,0.5467,0.1805,0.0273,0,0.0273,13.631,0,13.631,0.15104,0.005467,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,35,40,29.5568,11.8825,0,11.8825,0.4401,0.2173,0.0258,0,0.0258,12.9114,0,12.9114,0.118825,0.004401,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,40,45,24.4536,8.1593,0,8.1593,0.3704,0.2343,0.0191,0,0.0191,9.557,0,9.557,0.081593,0.003704,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,45,50,22.6158,8.7219,0,8.7219,0.3868,0.2451,0.0214,0,0.0214,10.6889,0,10.6889,0.087219,0.003868,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",2,"Big Creek_1_2_mangrove",2021,9,12,16.506978,-88.402658,"handheld",2,110,"mangrove","red mangroves, standing water at 3 in, taller trees about 5m, open canopy, dense roots, oxygen stress and leaves eaten by insects","Riverine","National Legislation",NA,"healthy",7.54,5,23,"rising (plots 1-5) to high tide (plot 6)",23,"Rhizophora mangle",283.5076338,283.5076338,41.59142576,325.0990596,325.0990595,65,70,14.3968,5.3046,0,5.3046,0.2448,0.375,0.0199,0,0.0199,119.3524,0,119.3524,0.053046,0.002448,16.506978,-88.402658,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,0,5,36.3997,15.238,0,15.238,0.5559,0.1241,0.0189,0,0.0189,9.4577,0,9.4577,0.15238,0.005559,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,5,10,28.6079,11.6172,0,11.6172,0.4648,0.2343,0.0272,0,0.0272,13.6073,0,13.6073,0.116172,0.004648,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,10,15,25.1925,9.3251,0,9.3251,0.3985,0.212,0.0198,0,0.0198,9.8851,0,9.8851,0.093251,0.003985,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,15,20,19.9273,7.0412,0,7.0412,0.326,0.3445,0.0243,0,0.0243,12.1285,0,12.1285,0.070412,0.00326,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,20,25,15.7576,5.4139,0,5.4139,0.2674,0.3892,0.0211,0,0.0211,10.5363,0,10.5363,0.054139,0.002674,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,25,30,15.2028,5.1114,0,5.1114,0.2667,0.3482,0.0178,0,0.0178,8.8997,0,8.8997,0.051114,0.002667,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,30,35,17.5617,6.4837,0,6.4837,0.2779,0.3825,0.0248,0,0.0248,12.3985,0,12.3985,0.064837,0.002779,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,35,40,24.7758,10.3137,0,10.3137,0.3685,0.2602,0.0268,0,0.0268,13.4201,0,13.4201,0.103137,0.003685,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,40,44,25.4142,10.7379,0,10.7379,0.3756,0.1904,0.0204,0,0.0204,8.1795,0,8.1795,0.107379,0.003756,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,45,50,34.0161,15.4221,0,15.4221,0.4827,0.1873,0.0289,0,0.0289,14.4407,0,14.4407,0.154221,0.004827,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,72.5,77.5,24.381,10.6536,0,10.6536,0.361,0.3046,0.0325,0,0.0325,97.3619,0,97.3619,0.106536,0.00361,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,94,99,46.4999,22.4317,0,22.4317,0.5589,0.1598,0.0359,0,0.0359,71.7032,0,71.7032,0.224317,0.005589,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,122.5,127.5,27.5485,12.2631,0,12.2631,0.4056,0.2501,0.0307,0,0.0307,153.3341,0,153.3341,0.122631,0.004056,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,172.5,177.5,38.0627,18.4822,0,18.4822,0.5496,0.2104,0.0389,0,0.0389,194.4578,0,194.4578,0.184822,0.005496,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",3,"Big Creek_1_3_mangrove",2021,9,12,16.506934,-88.402866,"handheld",4,257,"mangrove","red mangroves, open canopy, shorter trees, dense roots, standing water 6 in, creek on west edge (cannot go further)","Riverine","National Legislation",NA,"healthy",7.45,5,-14,"rising (plots 1-5) to high tide (plot 6)",19,"Rhizophora mangle",967.3726863,282.0184116,37.11015247,1004.482839,319.1285641,222.5,227.5,64.3063,33.7178,0,33.7178,0.5948,0.1756,0.0592,0,0.0592,337.5624,0,337.5624,0.337178,0.005948,16.506934,-88.402866,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,0,5,25.519,11.849,0,11.849,0.466,0.4479,0.0531,0,0.0531,26.5329,0,26.5329,0.11849,0.00466,16.507177,-88.402589,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,5,10,28.8086,12.492,0,12.492,0.469,0.3827,0.0478,0,0.0478,23.9021,0,23.9021,0.12492,0.00469,16.507177,-88.402589,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,10,15,28.3584,13.029,0,13.029,0.43,0.3437,0.0448,0,0.0448,22.391,0,22.391,0.13029,0.0043,16.507177,-88.402589,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,15,20,25.046,12.385,0,12.385,0.379,0.4448,0.0551,0,0.0551,27.5443,0,27.5443,0.12385,0.00379,16.507177,-88.402589,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,20,25,24.9477,12.368,0.439,11.929,0.383,0.4026,0.0498,0.0018,0.048,24.8941,0.8836,24.0105,0.11929,0.00383,16.507177,-88.402589,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,25,30,24.7541,11.585,0.273,11.312,0.359,0.4053,0.047,0.0011,0.0458,23.4752,0.5532,22.922,0.11312,0.00359,16.507177,-88.402589,"mangrove"
"Morrissette_et_al_2023","Big Creek","1",4,"Big Creek_1_4_mangrove",2021,9,12,16.507177,-88.402589,"handheld",2,110,"mangrove","*moved 25m north for a second 3-plot transect* dwarf red mangrove, standing water 2 in deep, some buttonwood, very muddy open water","Riverine","National Legislation",NA,"healthy",7.37,3,-37,"rising (plots 1-5) to high tide (plot 6)",8,"Rhizophora mangle, Avicennia germinans",432.5855778,413.8773527,2.787692318,435.3732701,416.6650451,30,35,22.2441,10.796,0.359,10.437,0.326,0.4651,0.0502,0.0017,0.0485,25.1078,0.8349,24.2729,0.10437,0.00326,16.507177,-88.402589,"mangrove"
