"study_id","site_id","core_id","core_year","core_latitude","core_longitude","core_position_method","core_position_notes","salinity_class","salinity_method","vegetation_class","vegetation_method","core_length_flag","depth_min","depth_max","dry_bulk_density","fraction_organic_matter","fraction_carbon","cs137_activity","cs137_activity_se","depth_interval_notes","fraction_nitrogen","Habitat_type"
"Piazza_et_al_2020","CRMS0326","0326_2",2006.75,29.273717,-91.07405,"handheld","Point located next to CRMS setup on Google Earth.","saline","measurement","emergent","measurement","core depth limited by length of corer",44,46,0.1562,0.411975,0.194576,5.6164,4.3683,NA,0.010258,"saltmarsh"
"Piazza_et_al_2020","CRMS0326","0326_2",2006.75,29.273717,-91.07405,"handheld","Point located next to CRMS setup on Google Earth.","saline","measurement","emergent","measurement","core depth limited by length of corer",46,48,0.2091,0.333578,0.147871,4.7783,3.4027,NA,0.008005,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",0,2,0.2838,NA,0.107013,4.7886,1.3682,NA,0.005442,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",2,4,0.38,NA,0.102564,0.408,1.0298,NA,0.004297,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",4,6,0.39,NA,0.042159,4.3404,1.0516,NA,0.001717,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",6,8,0.25,NA,0.138389,8.3468,1.075,NA,0.00597,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",8,10,0.2542,NA,0.119464,9.9253,1.503,NA,0.005685,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",10,12,0.2886,NA,0.095953,12.2876,1.3202,NA,0.005012,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",12,14,0.3847,NA,0.138823,14.1344,0.9766,NA,0.00586,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",14,16,0.3483,NA,0.065116,15.3981,1.1446,NA,0.003986,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",16,18,0.3288,NA,0.057303,35.1338,1.2891,NA,0.003645,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",18,20,0.3849,NA,0.07026,48.8548,1.7728,NA,0.003784,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",20,22,0.3384,NA,0.065166,41.8829,1.8364,NA,0.003721,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",22,24,0.2868,NA,0.11255,22.3148,3.0639,NA,0.005469,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",24,26,0.2481,NA,0.100004,7.4083,3.1873,NA,0.005357,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",26,28,0.2765,NA,0.096778,8.0153,2.8095,NA,0.005014,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",28,30,0.3099,NA,0.089255,4.2826,2.5695,NA,0.004507,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",30,32,0.3571,NA,0.053402,5.2698,2.0743,NA,0.003022,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",32,34,0.3682,NA,0.059482,1.9275,2.2287,NA,0.00347,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",34,36,0.2883,NA,0.087197,2.1824,1.995,NA,0.004687,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",36,38,0.2817,NA,0.068181,3.8615,2.813,NA,0.00408,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",38,40,0.3482,NA,0.058732,-2.1594,2.369,NA,0.003319,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",40,42,0.2787,NA,0.086246,-0.5782,2.6827,NA,0.004639,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",42,44,0.2529,NA,0.104701,0.9195,3.4408,NA,0.00521,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",44,46,0.2623,NA,0.108248,0.4382,3.0967,NA,0.005579,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_1",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",46,48,0.2277,NA,0.113815,-1.797,3.5607,NA,0.005768,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",0,2,0.2526,NA,0.163758,-2.4721,3.2961,NA,0.007147,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",2,4,0.2743,NA,0.174473,-0.3024,2.9694,NA,0.007115,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",4,6,0.3459,NA,0.139762,8.0613,2.2491,NA,0.006673,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",6,8,0.2363,NA,0.171493,6.1409,3.4624,NA,0.039454,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",8,10,0.2425,NA,0.139969,16.714,3.0964,NA,0.006344,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",10,12,0.2721,NA,0.113009,14.206,2.8258,NA,0.005407,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",12,14,0.3074,NA,0.095725,13.0652,2.7188,NA,0.004604,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",14,16,0.2644,NA,0.091517,26.1946,2.686,NA,0.004605,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",16,18,0.2876,NA,0.098655,23.6887,2.8042,NA,0.004486,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",18,20,0.2992,NA,0.088429,27.5173,2.6424,NA,0.004103,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",20,22,0.3286,NA,0.093048,39.3705,2.571,NA,0.004483,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",22,24,0.2878,NA,0.105371,22.6396,2.8391,NA,0.005154,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",24,26,0.2854,NA,0.090237,16.5015,2.4868,NA,0.004632,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",26,28,0.2955,NA,0.086341,11.2823,2.853,NA,0.00445,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",28,30,0.3487,NA,0.053431,10.3044,2.383,NA,0.002917,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",30,32,0.3048,NA,0.077132,14.7463,2.708,NA,0.003937,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",32,34,0.3088,NA,0.078255,12.0786,2.1087,NA,0.00409,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",34,36,0.3067,NA,0.079805,4.3736,2.526,NA,0.004219,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",36,38,0.2655,NA,0.14594,-0.2958,2.9582,NA,0.006442,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",38,40,0.2635,NA,0.122281,0.6414,2.8477,NA,0.005477,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_2",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",40,42,0.2397,NA,0.116401,1.8242,3.2004,NA,0.005424,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",0,2,0.2347,NA,NA,4.6279,3.3283,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",2,4,0.2423,NA,NA,3.7421,3.2199,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",4,6,0.3769,NA,NA,4.4784,2.0107,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",6,8,0.2948,NA,NA,5.3744,2.7002,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",8,10,0.2431,NA,NA,9.8524,3.1625,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",10,12,0.2799,NA,NA,8.1097,2.5434,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",12,14,0.3489,NA,NA,13.9277,2.2771,NA,NA,"saltmarsh"
"Piazza_et_al_2020","CRMS0326_H","0326_H_3",2006.75,29.261217,-91.09475,"other low resolution","Looks like it's taken from boat near shore.","saline","measurement","emergent","measurement","core depth limited by length of corer",14,16,0.3473,NA,NA,11.7818,2.3275,NA,NA,"saltmarsh"
